dgv_organization_id,dgv_organization_name,dgv_nb_datasets,geop_organization_id,geop_organization_name,geoc_organization_name,geoc_organization_uuid,geoc_organization_url
552cc6bec751df224637dddb,DatARA - Données publiques ouvertes en Auvergne-Rhône-Alpes,150.0,552cc6bec751df224637dddb,ONEMA - Delegation Regionale Rhone-Alpes,,,
552cc6bec751df224637dddb,DatARA - Données publiques ouvertes en Auvergne-Rhône-Alpes,150.0,552cc6bec751df224637dddb,ONEMA - Délégation Régionale Rhône-Alpes,,,
552cc6bec751df224637dddb,DatARA - Données publiques ouvertes en Auvergne-Rhône-Alpes,150.0,552cc6bec751df224637dddb,Établissement Public Foncier de l'Ouest Rhône-Alpes (EPORA),Établissement Public Foncier de l'Ouest Rhône-Alpes (EPORA),9d801234632d75572a682afe1152c24b,http://www.geocatalogue.fr/www/dcat/9d801234632d75572a682afe1152c24b/catalog.rdf
55282fa5c751df6087aec475,Prisma Media,0.0,,,,,
5527987bc751df037faec475,Communauté d'Agglomération Plaine Centrale du Val-de-Marne,0.0,5527987bc751df037faec475,Communauté d'agglomération Plaine Centrale du Val-de-Marne,Communauté d'Agglomération Plaine Centrale du Val-de-Marne,39dc5a36ac5a5d6d08e959381f8a6b0e,http://www.geocatalogue.fr/www/dcat/39dc5a36ac5a5d6d08e959381f8a6b0e/catalog.rdf
55279335c751df7b78aec475,Mairie de Créteil,0.0,55279335c751df7b78aec475,Ville de Créteil,Ville de Créteil,b73a2cb44b8e67da0961e5f264fdb866,http://www.geocatalogue.fr/www/dcat/b73a2cb44b8e67da0961e5f264fdb866/catalog.rdf
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Association Climatologique de l'Hérault,Association Climatologique de l'Hérault,00aeb4060703740f3ff524472021680f,http://www.geocatalogue.fr/www/dcat/00aeb4060703740f3ff524472021680f/catalog.rdf
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Communauté de Communes du Grand Pic Saint Loup,Communauté de Communes du Grand Pic Saint Loup,354e6e10818da08d546defefd730c099,http://www.geocatalogue.fr/www/dcat/354e6e10818da08d546defefd730c099/catalog.rdf
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Conseil Départemental de l'Hérault,,,
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Conseil départemental de l'Hérault,,,
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,DT - SIG Observatoire - MontpellierMéditerranée Métropole,,,
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,MONTPELLIER MEDITERRANEE METROPOLE,Montpellier Méditerranée Métropole,d384f2a467ea1ba1017428a0576e62d9,http://www.geocatalogue.fr/www/dcat/d384f2a467ea1ba1017428a0576e62d9/catalog.rdf
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Montpellier Méditerranée Métropole,Montpellier Méditerranée Métropole,d384f2a467ea1ba1017428a0576e62d9,http://www.geocatalogue.fr/www/dcat/d384f2a467ea1ba1017428a0576e62d9/catalog.rdf
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Parc naturel régional de la Narbonnaise en Méditerranée,,,
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,SIG L-R,,,
55263369c751df702faec475,Occitanie Pyrénées en Intelligence Géomatique,123.0,55263369c751df702faec475,Ville de Montpellier,Ville de Montpellier,c93c68ba3930acd3315b0d9049f58679,http://www.geocatalogue.fr/www/dcat/c93c68ba3930acd3315b0d9049f58679/catalog.rdf
5523dff5c751df03f4aec475,PIGMA - Plateforme d'Echange de données en Nouvelle-Aquitaine,11.0,5523dff5c751df03f4aec475,Communauté Urbaine de Bordeaux,,,
5523dff5c751df03f4aec475,PIGMA - Plateforme d'Echange de données en Nouvelle-Aquitaine,11.0,5523dff5c751df03f4aec475,GIP ATGeRi,,,
5523dff5c751df03f4aec475,PIGMA - Plateforme d'Echange de données en Nouvelle-Aquitaine,11.0,5523dff5c751df03f4aec475,Mairie de Linxe,,,
551d4b6cc751df4f1a0cd89f,Morbihan énergies,7.0,,,Morbihan Energies,0f0802e85f871fa2c3276e88c0429558,http://www.geocatalogue.fr/www/dcat/0f0802e85f871fa2c3276e88c0429558/catalog.rdf
551d00efc751df60500cd89f,Agence nationale des fréquences,3.0,,,,,
551a8884c751df2b2d4b1077,Centre Régional Information Jeunesse Poitou-Charentes,0.0,,,,,
55195b45c751df66ab057c91,Agence de l'eau Loire-Bretagne,7.0,,,,,
551959f6c751df6682057c91,Service départemental d'incendie et de secours du Tarn,3.0,551959f6c751df6682057c91,SDIS 81,,,
5516767cc751df230eb33e55,Université du Temps Libre en Libournais,0.0,,,,,
550c0162c751df5c49882844,Parc naturel régional du Marais poitevin,0.0,,,Parc naturel régional du Marais Poitevin,3da005357c6924fa5360ac53978f64bd,http://www.geocatalogue.fr/www/dcat/3da005357c6924fa5360ac53978f64bd/catalog.rdf
55094e4cc751df601a882846,Ville de Marnes-la-Coquette,9.0,,,,,
5507daddc751df3526882844,Association Breizh Small Business Act,2.0,,,,,
54faf081c751df3c5f882844,RIUTORT,0.0,,,,,
54f6e5cdc751df4b05882846,StudioLabs,0.0,,,,,
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Délégation Ifremer La Réunion,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Délégation Ifremer océan Indien,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IFREMER,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IFREMER - LEAD NC,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,"IFREMER, Géosciences Marines",Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IFREMERIFREMER,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IUEM,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IUEM/LEMAR,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IUEM/LEMAR UMR 6539,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - Géosciences Marines,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - Géosciences MarinesIfremer - Géosciences Marines,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - Géosciences marines,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - LEAD NC,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - Sciences et Techniques Halieutiques,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer - Sciences et technologies halieutiques,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer -Géosciences marines,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer / Ifremer Reunion delegation,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Ifremer – Sciences et technologies halieutiques,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,IfremerIfremer,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Laboratoire LEMARLaboratoire LEMAR,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,SISMERSISMER,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,Sextant,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,TBM,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),fe9245be9267f60570614a784c426e3d,http://www.geocatalogue.fr/www/dcat/fe9245be9267f60570614a784c426e3d/catalog.rdf
54f461f8c751df0f88882844,Institut français de recherche pour l'exploitation de la mer (IFREMER),268.0,54f461f8c751df0f88882844,UBO UMR 6308 Amure,UBO UMR 6308 Amure,7b8d49555dc9cf40edc72d9027b80bc4,http://www.geocatalogue.fr/www/dcat/7b8d49555dc9cf40edc72d9027b80bc4/catalog.rdf
54ef30dbc751df71d539d677,Mon Code Juridique,0.0,,,,,
54e3c4f1c751df7e3e467389,Picardie Nature,6.0,,,Picardie Nature,dbad86c23ba216fdd8016ac985619174,http://www.geocatalogue.fr/www/dcat/dbad86c23ba216fdd8016ac985619174/catalog.rdf
54e15f45c751df743a46738a,Hooger SAS,3.0,,,,,
54db46ecc751df089f467389,Events City,0.0,,,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers -  Direction Immobilier Technique et Patrimoine,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - CA Valorisation des données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - CA Valorisation des données territoriales,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - DEPP - CA Valorisation des Données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - DEPP - CA Valorisation des données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Communication,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Déchets Propreté,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Espaces Verts,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Hygiène Publique - Qualité Environnementale,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Immobilier Technique et Patrimoine,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Mobilité,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Mobilité - MADIGNIER nicolas,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Urbanisme et Mixite Sociale,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Urbanisme et Mixité Social,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Direction Voirie,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Déchets Propreté,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Développement Economique,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Eau,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Eau - Assainissement,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Espace Public,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Espaces Verts,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Hygiène Publique - Qualité Environnementale,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Mobilité Transport et Stationnement,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Technologies Numériques et Territoires,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Technologis Numériques et Territoires,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service Urbanisme et Habitat,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers - Service mobilité transport et stationnement,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté Urbaine,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté Urbaine - Direction Mobilité - MADIGNIER nicolas,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté Urbaine - Direction Mobilité- MADIGNIER nicolas,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté Urbaine - Direction Mobilité-MADIGNIER nicolas,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté Urbaine-Direction Mobilité-MADIGNIER nicolas,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté urbaine,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté urbaine - DEPP - CA Valorisation des Données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers Communauté urbaine - DUC - CA Droit de l'urbanisme,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand Poitiers DEPP - CA Valorisation des Données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand poitiers,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand poitiers - Direction Mobilité,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand poitiers - Service Espace Public,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Grand poitiers - Service Mobilité Transport et Stationnement,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - CA Valorisation des données,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Administration générale,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Communication,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Education,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Espace Public,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Espaces Verts,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Mobilité Transport et Stationnement,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers - Service Technologies Numériques et Territoires,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de Poitiers et Grand Poitiers -  Service Direction Qualité Urbaine,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville de poitiers - Service Education,,,
54da1f52c751df59f7467389,Grand Poitiers Open Data,321.0,54da1f52c751df59f7467389,Ville et Grand Poitiers - Service Déchets Propreté,,,
54d8f2a4c751df1df7467389,Ville de Boulogne-Billancourt,22.0,,,,,
54d89442c751df1245467389,Ville de Meudon,25.0,,,,,
54cfb07ac751df770e467389,Communauté d'Agglomération Terres de France,0.0,,,,,
54cb4f17c751df06c7467389,Terrains.fr,1.0,,,,,
54ca2b22c751df5273467389,Ville de Nogent-sur-Marne,8.0,,,,,
54c107f4c751df5a015fa5a2,AUCHAN France,0.0,,,,,
54b8eab7c751df78885fa5a2,Agence d'Urbanisme de Rouen et des Boucles de Seine et Eure,4.0,,,,,
54b7db7ac751df6b485fa5a2,Withings,0.0,,,,,
54b7c236c751df406d5fa5a2,SYDEV,1.0,,,,,
54b546ccc751df1749ae261b,Wemap,0.0,,,,,
54b2c56ec751df57eb385fb3,UNLISH,0.0,,,,,
54aff788c751df39e138127d,Département des Côtes d'Armor,133.0,,,,,
54aff550c751df34bd381279,DataFrance,0.0,,,,,
54afea12c751df2a6b381279,Rotoparc : Parking aéroport Lyon Saint Exupéry,0.0,,,,,
54aea60ac751df44f6de6536,Le Parisien,0.0,,,,,
54ae51c5c751df4b97de6534,Walkin,0.0,,,,,
54ad3b45c751df320ade6536,Polytech'Tours,1.0,,,,,
54acf7fcc751df4851de6536,Ville de Limoges,1.0,,,,,
54acd354c751df16dc04805a,Comité 21,0.0,,,,,
54ac4caec751df51fa04805a,ants,0.0,,,,,
54ac0441c751df66c404805a,La Cryobanque Nationale,1.0,,,,,
54abc556c751df0a2804805a,medicat.io,0.0,,,,,
54a9ba88c751df788104805a,Saint-Lô (Manche),0.0,,,,,
54a910ebc751df103e04805a,GlobalBiker,0.0,,,,,
54a13044c751df096c04805a,Isogeo,3.0,54a13044c751df096c04805a,Isogeo,,,
549dcbc4c751df099d04805a,L'actualité Française numérique,0.0,,,,,
54997937c751df3da604805b,Commune de La Roque-Baignard,0.0,,,,,
549971c8c751df352b04805a,Ville de Sèvres,14.0,,,,,
54930c9bc751df4fc604805a,Université participative,4.0,,,,,
5492ee28c751df24df04805b,Agence Française de Développement (AFD),17.0,,,,,
5492db21c751df7a9c04805a,SAINT-MALO AGGLOMERATION,6.0,,,Saint-Malo Agglomération,b5456077aa59b1751724d5d7bcc33584,http://www.geocatalogue.fr/www/dcat/b5456077aa59b1751724d5d7bcc33584/catalog.rdf
548fd7adc751df11fb6accbc,Ooopener,0.0,,,,,
548b19c6c751df1e6e4120e7,Commune de Ville-d'Avray,19.0,,,,,
54884a24c751df7226a3fc16,Ville de Vanves,3.0,,,,,
54880126c751df081fa3fc15,Comité Départemental du Tourisme de l'Aube,1.0,,,,,
5482dfb8c751df7c6452aa9a,IDUTAIP,0.0,,,,,
547ed1a3c751df26eb090fca,réseau Sentinelles,1.0,,,,,
547878d7c751df51b7d0f594,Bio&Visu,0.0,,,,,
54784effc751df0ed0e00b9b,Pôle Numérique,0.0,,,,,
546e60c7c751df7135068e8d,Parc Naturel Régional du Vercors,2.0,,,Parc Naturel Régional du Vercors,d0186be7121b7654b4382b97f774a7ad,http://www.geocatalogue.fr/www/dcat/d0186be7121b7654b4382b97f774a7ad/catalog.rdf
546e1305c751df7d7d068e8d,EDA s.a.r.l.,0.0,,,,,
546dadb8c751df68cd068e8e,Retraite Plus,0.0,,,,,
546afc93c751df63416c8d07,Ecole privée Sainte Thérèse de Brioude,0.0,,,,,
54662cadc751df510a6c8d07,MoveWORK,0.0,,,,,
54639caec751df129f89ec20,NetSach,0.0,,,,,
54637e78c751df506189ec20,geo.data.gouv.fr,0.0,,,,,
5457bc26c751df7378225d2e,Seine-Saint-Denis - Le Département,196.0,5457bc26c751df7378225d2e,Département de la Seine-Saint-Denis,,,
5457bc26c751df7378225d2e,Seine-Saint-Denis - Le Département,196.0,5457bc26c751df7378225d2e,Départementde la Seine-Saint-Denis,,,
5457bc26c751df7378225d2e,Seine-Saint-Denis - Le Département,196.0,5457bc26c751df7378225d2e,IN Seine-Saint-Denis,IN Seine-Saint-Denis,83d0f17c81b4c80d1f4b2e99a31f3412,http://www.geocatalogue.fr/www/dcat/83d0f17c81b4c80d1f4b2e99a31f3412/catalog.rdf
54577f7fc751df1dfb225d2e,Office du tourisme de Gérardmer,0.0,,,,,
5453f0a2c751df6916225d2e,Avygeo,0.0,,,,,
54535ec1c751df12fe225d2e,Le bon calendrier,0.0,,,,,
544e1b0888ee38289ae1ed05,Hauts-de-Seine le Département,239.0,,,,,
544a493dc751df2a739bbff8,Institut Montaigne,0.0,,,,,
54460446c751df31fa5d0572,Chambre de Métiers et de l'Artisanat de Tarn-et-Garonne,2.0,,,,,
544503bfc751df405fef488c,Pôle Réseaux de Chaleur - Cerema,0.0,,,,,
5442d55bc751df4e9c0ecd23,Nouvelle Donne,0.0,,,,,
543e77eb88ee380c0d999949,Grand Paris Seine Ouest,117.0,,,,,
543b8dd288ee3869dba42d04,Sciences Po,5.0,,,,,
5437e8c288ee387cb68f5e87,Commune de Chaville,4.0,,,,,
5436b42888ee3842783199c3,Géoscope,0.0,,,,,
54326b6288ee38259e396b48,Breizh Power - Association de défense des droits en Bretagne,0.0,,,,,
542d50ed88ee38615b8561ac,Open Data Bourgogne,2.0,,,,,
542bd34f88ee386c42cb391d,GAIAGO,1.0,,,,,
542a6fab88ee382b8d22e2d9,CNR,1.0,,,,,
542a61d888ee382b8f22e2d7,Institut national de la propriété industrielle (INPI),9.0,,,,,
54295f3488ee380327a59162,Images & Réseaux,2.0,,,,,
542931de88ee380326a5915a,SIPLEC,0.0,,,,,
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,ANFR,,,
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,ARS de Bourgogne,,,
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,CONSEIL REGIONAL DE BOURGOGNE,,,
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,Centre de castellologie de Bourgogne,,,
54256fe588ee380af6717348,IDéO BFC,12.0,54256fe588ee380af6717348,Conseil Général de Côte-d'Or,,,
